Id,Label,PageRank,Betweenness
"AGROPECUARIA RIO TAPIRAPE LTDA","AGROPECUARIA RIO TAPIRAPE LTDA",1.86691552373688e-05,0
"AVIACION LAREDO SL.","AVIACION LAREDO SL.",1.86691552373688e-05,0
"AVIACION SANTILLANA SL.","AVIACION SANTILLANA SL.",1.86691552373688e-05,0
"AVIACION SUANCES SL.","AVIACION SUANCES SL.",1.86691552373688e-05,0
"REAL ARGENTINA SA","REAL ARGENTINA SA",1.86691552373688e-05,0
"SANTANDER EMPRESA ADMINISTRADORA DE FONDOS COLECTIVOS S.A.","SANTANDER EMPRESA ADMINISTRADORA DE FONDOS COLECTIVOS S.A.",1.86691552373688e-05,0
"SANTANDER NEW BUSINESS SA.","SANTANDER NEW BUSINESS SA.",1.86691552373688e-05,0
"TRAINERA VENTURE FINANCE I, FCR-PYME","TRAINERA VENTURE FINANCE I, FCR-PYME",1.86691552373688e-05,0
"BANCO SANTANDER URUGUAY S.A.","BANCO SANTANDER URUGUAY S.A.",1.86691552373688e-05,0
"IBERICA DE COMPRAS CORPORATIVAS SL","IBERICA DE COMPRAS CORPORATIVAS SL",1.86691552373688e-05,0
"CARFINCO FINANCIAL GROUP INC.","CARFINCO FINANCIAL GROUP INC.",1.86691552373688e-05,0
"AEVIS EUROPA SL.","AEVIS EUROPA SL.",1.86691552373688e-05,0
"MASTER RED EUROPA SL.","MASTER RED EUROPA SL.",1.86691552373688e-05,0
"BANCO SANTANDER DE NEGOCIOS COLOMBIA SA","BANCO SANTANDER DE NEGOCIOS COLOMBIA SA",1.86691552373688e-05,0
"SAM INVESTMENT HOLDINGS SL","SAM INVESTMENT HOLDINGS SL",1.86691552373688e-05,0
"TRESMARES CAPITAL CORPORATE SL.","TRESMARES CAPITAL CORPORATE SL.",1.86691552373688e-05,0
"BETA CERO SA","BETA CERO SA",1.86691552373688e-05,0
"SANTANDER DE TITULIZACION SOCIEDAD GESTORA DE FONDOS DE TITULIZACION SA","SANTANDER DE TITULIZACION SOCIEDAD GESTORA DE FONDOS DE TITULIZACION SA",1.86691552373688e-05,0
"ATITLAN AGRO I SCR SA","ATITLAN AGRO I SCR SA",1.86691552373688e-05,0
"SANTANDER CONSUMER S A COMPANIA DE FINANCIAMIENTO","SANTANDER CONSUMER S A COMPANIA DE FINANCIAMIENTO",1.86691552373688e-05,0
"SANTANDER UK GROUP HOLDINGS PLC","SANTANDER UK GROUP HOLDINGS PLC",0.000606353151245191,138
"SANTUSA HOLDING SL","SANTUSA HOLDING SL",1.86691552373688e-05,0
"HSH DELAWARE L.P.","HSH DELAWARE L.P.",1.86691552373688e-05,0
"SANTANDER BANK POLSKA S.A.","SANTANDER BANK POLSKA S.A.",0.000150891750093468,36
"LAPARANZA SA","LAPARANZA SA",1.86691552373688e-05,0
"NIUCO 15 SL.","NIUCO 15 SL.",1.86691552373688e-05,0
"F&F VI PRODUCTIONS AIE.","F&F VI PRODUCTIONS AIE.",1.86691552373688e-05,0
"BANCO SANTANDER CENTRAL HISPANO","BANCO SANTANDER CENTRAL HISPANO",1.86691552373688e-05,0
"CCAP AUTO LEASE LTD.","CCAP AUTO LEASE LTD.",1.86691552373688e-05,0
"COMPANIA INTERNACIONAL DE TERRENOS SA","COMPANIA INTERNACIONAL DE TERRENOS SA",1.86691552373688e-05,0
"NB 10 FI","NB 10 FI",1.86691552373688e-05,0
"PRODUBAN SERVICIOS INFORMATICOS GENERALES","PRODUBAN SERVICIOS INFORMATICOS GENERALES",1.86691552373688e-05,0
"SANTADER GLOBAL FACILITIES","SANTADER GLOBAL FACILITIES",1.86691552373688e-05,0
"SANTANDER CORPORATE & INVESTMENT BANKING","SANTANDER CORPORATE & INVESTMENT BANKING",1.86691552373688e-05,0
"SEA COAST","SEA COAST",1.86691552373688e-05,0
"SEACOAST CENTER, L.P.","SEACOAST CENTER, L.P.",1.86691552373688e-05,0
"SEACOAST CORP INC","SEACOAST CORP INC",1.86691552373688e-05,0
"SEACOAST FINANCIAL INC","SEACOAST FINANCIAL INC",1.86691552373688e-05,0
"SEACOAST FINANCIAL SERVICES INC., WILL TRANSACT BUSINESS IN CALIFORNIAAS NEVADA SEACOAST FINANCIAL","SEACOAST FINANCIAL SERVICES INC., WILL TRANSACT BUSINESS IN CALIFORNIAAS NEVADA SEACOAST FINANCIAL",1.86691552373688e-05,0
"SEACOAST INC","SEACOAST INC",1.86691552373688e-05,0
"SEACOAST LLC","SEACOAST LLC",1.86691552373688e-05,0
"SEACOAST, INC.","SEACOAST, INC.",1.86691552373688e-05,0
"SEACOAST, LP","SEACOAST, LP",1.86691552373688e-05,0
"SERVICES & PROMOTIONS","SERVICES & PROMOTIONS",1.86691552373688e-05,0
"SOVEREIGN #20-C, LLC","SOVEREIGN #20-C, LLC",1.86691552373688e-05,0
"SOVEREIGN CORP","SOVEREIGN CORP",1.86691552373688e-05,0
"SOVEREIGN INC","SOVEREIGN INC",1.86691552373688e-05,0
"SOVEREIGN INTERNATIONAL LLC","SOVEREIGN INTERNATIONAL LLC",1.86691552373688e-05,0
"SOVEREIGN INTERNATIONAL, INC.","SOVEREIGN INTERNATIONAL, INC.",1.86691552373688e-05,0
"SOVEREIGN LLC","SOVEREIGN LLC",1.86691552373688e-05,0
"SOVEREIGN MFG, INCORPORATED","SOVEREIGN MFG, INCORPORATED",1.86691552373688e-05,0
"SOVEREIGN NORTHERN PROJECTS, LLC","SOVEREIGN NORTHERN PROJECTS, LLC",1.86691552373688e-05,0
"SOVEREIGN PARTNERS LLC","SOVEREIGN PARTNERS LLC",1.86691552373688e-05,0
"SOVEREIGN PARTNERS, INC.","SOVEREIGN PARTNERS, INC.",1.86691552373688e-05,0
"SOVEREIGN PARTNERS, LLC,","SOVEREIGN PARTNERS, LLC,",1.86691552373688e-05,0
"SOVEREIGN PARTNERS, LLC.","SOVEREIGN PARTNERS, LLC.",1.86691552373688e-05,0
"SOVEREIGN+, LLC","SOVEREIGN+, LLC",1.86691552373688e-05,0
"SOVEREIGN, INC.","SOVEREIGN, INC.",1.86691552373688e-05,0
"SOVEREIGN, LLC","SOVEREIGN, LLC",1.86691552373688e-05,0
"SOVEREIGN, LTD.","SOVEREIGN, LTD.",1.86691552373688e-05,0
"SOVEREIGNS, INC.","SOVEREIGNS, INC.",1.86691552373688e-05,0
"THE SOVEREIGN CORPORATION","THE SOVEREIGN CORPORATION",1.86691552373688e-05,0
"TOTTA & ACORES INC","TOTTA & ACORES INC",1.86691552373688e-05,0
"FONET BRASIL S/A","FONET BRASIL S/A",1.86691552373688e-05,0
"BPP ASESORES S.A.U.","BPP ASESORES S.A.U.",1.86691552373688e-05,0
"AURUM INVERSIONES LIMITADA","AURUM INVERSIONES LIMITADA",1.86691552373688e-05,0
"BZ WBK TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA","BZ WBK TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA",1.86691552373688e-05,0
"CANTABRIA EXPANSION FCR PYME.","CANTABRIA EXPANSION FCR PYME.",1.86691552373688e-05,0
"EURO AUTOMATIC CASH ENTIDAD DE PAGO SL.","EURO AUTOMATIC CASH ENTIDAD DE PAGO SL.",1.86691552373688e-05,0
"FORGEPOINT CAPITAL INTERNATIONAL MANAGEMENT LIMITED","FORGEPOINT CAPITAL INTERNATIONAL MANAGEMENT LIMITED",1.86691552373688e-05,0
"NAVIERA CORCUBION AIE","NAVIERA CORCUBION AIE",1.86691552373688e-05,0
"PENINSULAR INVESTIMENTOS SA","PENINSULAR INVESTIMENTOS SA",1.86691552373688e-05,0
"S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.","S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.",1.86691552373688e-05,0
"SANTANDER TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH S.A.","SANTANDER TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH S.A.",1.86691552373688e-05,0
"TEATINOS SIGLO XXI INVERSIONES S A","TEATINOS SIGLO XXI INVERSIONES S A",1.86691552373688e-05,0
"U C I SA","U C I SA",1.86691552373688e-05,0
"ELAIA AGRO SL.","ELAIA AGRO SL.",1.86691552373688e-05,0
"MAPFRE SANTANDER PORTUGAL - COMPANHIA DE SEGUROS SA","MAPFRE SANTANDER PORTUGAL - COMPANHIA DE SEGUROS SA",1.86691552373688e-05,0
"OPERADORA DE ACTIVOS BETA SA DE CV","OPERADORA DE ACTIVOS BETA SA DE CV",1.86691552373688e-05,0
"OPERADORA DE ACTIVOS ALFA SA DE CV","OPERADORA DE ACTIVOS ALFA SA DE CV",1.86691552373688e-05,0
"CNP SANTANDER INSURANCE EUROPE DESIGNATED ACTIVITY","CNP SANTANDER INSURANCE EUROPE DESIGNATED ACTIVITY",1.86691552373688e-05,0
"CNP SANTANDER INSURANCE LIFE DESIGNATED ACTIVITY C","CNP SANTANDER INSURANCE LIFE DESIGNATED ACTIVITY C",1.86691552373688e-05,0
"GLENROWAN SOLAR HOLDINGS PTY LTD","GLENROWAN SOLAR HOLDINGS PTY LTD",1.86691552373688e-05,0
"GLENROWAND SOLAR HOLDINGS PTY LTD","GLENROWAND SOLAR HOLDINGS PTY LTD",1.86691552373688e-05,0
"SANTANDER CONSUMER CHILE SA","SANTANDER CONSUMER CHILE SA",1.86691552373688e-05,0
"ZURICH SANTANDER INSURANCE AMERICA SL.","ZURICH SANTANDER INSURANCE AMERICA SL.",1.86691552373688e-05,0
"SOCIEDAD CONJUNTA PARA LA EMISION Y GESTION DE MEDIOS DE PAGO EFC S.A.","SOCIEDAD CONJUNTA PARA LA EMISION Y GESTION DE MEDIOS DE PAGO EFC S.A.",1.86691552373688e-05,0
"LB OPRENT SA.","LB OPRENT SA.",1.86691552373688e-05,0
"TRESMARES GROWTH FUND II SCR SA.","TRESMARES GROWTH FUND II SCR SA.",1.86691552373688e-05,0
"TRESMARES GROWTH FUND III SCR SA.","TRESMARES GROWTH FUND III SCR SA.",1.86691552373688e-05,0
"CONNECTING VISIONS ECOSYSTEMS SL.","CONNECTING VISIONS ECOSYSTEMS SL.",1.86691552373688e-05,0
"ALCUTER 2 S.L.","ALCUTER 2 S.L.",1.86691552373688e-05,0
"SEPACON 31 SL.","SEPACON 31 SL.",1.86691552373688e-05,0
"AGUAS DE FUENSANTA SA","AGUAS DE FUENSANTA SA",1.86691552373688e-05,0
"BANCO SANTANDER INTERNATIONAL SA","BANCO SANTANDER INTERNATIONAL SA",3.4539789964007e-05,3
"FRAUDFENSE SL.","FRAUDFENSE SL.",1.86691552373688e-05,0
"FREMMAN LIMITED","FREMMAN LIMITED",1.86691552373688e-05,0
"METROVACESA, S.A. (NEW)","METROVACESA, S.A. (NEW)",1.86691552373688e-05,0
"ALMA UK HOLDINGS LTD","ALMA UK HOLDINGS LTD",1.86691552373688e-05,0
"INVENSA TRADECO UK LIMITED","INVENSA TRADECO UK LIMITED",1.86691552373688e-05,0
"GRUPO FINANCIERO VE POR MAS, S.A. DE C.V","GRUPO FINANCIERO VE POR MAS, S.A. DE C.V",1.86691552373688e-05,0
"SEAYA HOLDCO SL.","SEAYA HOLDCO SL.",1.86691552373688e-05,0
"SOCIEDAD DE GARANTIA RECIPROCA DE SANTANDER, SG R","SOCIEDAD DE GARANTIA RECIPROCA DE SANTANDER, SG R",1.86691552373688e-05,0
"BANCO SANTANDER MEXICO, S.A., INSTITUCION DE BANCA","BANCO SANTANDER MEXICO, S.A., INSTITUCION DE BANCA",1.86691552373688e-05,0
"REDSYS SERVICIOS DE PROCESAMIENTO SL","REDSYS SERVICIOS DE PROCESAMIENTO SL",1.86691552373688e-05,0
"COMPANIA ESPANOLA DE VIVIENDAS EN ALQUILER S.A.","COMPANIA ESPANOLA DE VIVIENDAS EN ALQUILER S.A.",1.86691552373688e-05,0
"COMPAÑIA ESPAÑOLA DE SEGUROS DE CREDITO A LA EXPORTACIÓN SA, COMPAÑIA DE SEGUROS Y REASEGUROS SA","COMPAÑIA ESPAÑOLA DE SEGUROS DE CREDITO A LA EXPORTACIÓN SA, COMPAÑIA DE SEGUROS Y REASEGUROS SA",1.86691552373688e-05,0
"SOCIEDAD DE GESTION DE ACTIVOS PROCEDENTES DE LA REESTRUCTURACION BANCARIA SOCIEDAD ANONIMA.","SOCIEDAD DE GESTION DE ACTIVOS PROCEDENTES DE LA REESTRUCTURACION BANCARIA SOCIEDAD ANONIMA.",1.86691552373688e-05,0
"SANTANDER CHILE HOLDING S A","SANTANDER CHILE HOLDING S A",1.86691552373688e-05,0
"COMPANIA PARA LOS DESARROLLOS INMOBILIARIOS DE LA CIUDAD DE HISPALIS SL","COMPANIA PARA LOS DESARROLLOS INMOBILIARIOS DE LA CIUDAD DE HISPALIS SL",1.86691552373688e-05,0
"BANCO DE ASUNCION S.A.","BANCO DE ASUNCION S.A.",1.86691552373688e-05,0
"BANCO SANTANDER (MEXICO) SA INSTITUCIOPM DE BANCA","BANCO SANTANDER (MEXICO) SA INSTITUCIOPM DE BANCA",1.86691552373688e-05,0
"BIZUM SL.","BIZUM SL.",1.86691552373688e-05,0
"SISTEMA DE TARJETAS Y MEDIOS DE PAGO SA.","SISTEMA DE TARJETAS Y MEDIOS DE PAGO SA.",1.86691552373688e-05,0
"COMPAÑIA ESPAÑOLA DE FINANCIACION DEL DESARROLLO COFIDES SA SME","COMPAÑIA ESPAÑOLA DE FINANCIACION DEL DESARROLLO COFIDES SA SME",1.86691552373688e-05,0
"MERLIN PROPERTIES SOCIMI , SA","MERLIN PROPERTIES SOCIMI , SA",1.86691552373688e-05,0
"CLOUDIT SL","CLOUDIT SL",1.86691552373688e-05,0
"PROMONTORIA MANZANA S.A.","PROMONTORIA MANZANA S.A.",1.86691552373688e-05,0
"NAVIERA KINGMAN A.I.E.","NAVIERA KINGMAN A.I.E.",1.86691552373688e-05,0
"EUROPEAN DATAWAREHOUSE GMBH","EUROPEAN DATAWAREHOUSE GMBH",1.86691552373688e-05,0
"SOCIEDAD ESPANOLA DE SISTEMAS DE PAGO, SA","SOCIEDAD ESPANOLA DE SISTEMAS DE PAGO, SA",1.86691552373688e-05,0
"SOCIEDAD PROMOTORA BILBAO PLAZA FINANCIERA, SA","SOCIEDAD PROMOTORA BILBAO PLAZA FINANCIERA, SA",1.86691552373688e-05,0
"SANTANDER INVESTMENT CHILE LIMITADA","SANTANDER INVESTMENT CHILE LIMITADA",1.86691552373688e-05,0
"SEED CAPITAL DE BIZKAIA SOCIEDAD GESTORA DE ENTIDADES DE INVERSION DE TIPO CERRADO SOCIEDAD ANONIMA.","SEED CAPITAL DE BIZKAIA SOCIEDAD GESTORA DE ENTIDADES DE INVERSION DE TIPO CERRADO SOCIEDAD ANONIMA.",1.86691552373688e-05,0
"PROJECT QUASAR INVESTMENTS 2017 SL.","PROJECT QUASAR INVESTMENTS 2017 SL.",1.86691552373688e-05,0
"AUTOFI, INC.","AUTOFI, INC.",1.86691552373688e-05,0
"BOLSA ELECTRONICA DE VALORES DEL URUGUAY S A","BOLSA ELECTRONICA DE VALORES DEL URUGUAY S A",1.86691552373688e-05,0
"SDAD GARANTIA RECIPROCA PEQUENA Y MEDIANA EMPRESA DE PONTEVEDRA Y ORENSE SGR","SDAD GARANTIA RECIPROCA PEQUENA Y MEDIANA EMPRESA DE PONTEVEDRA Y ORENSE SGR",1.86691552373688e-05,0
"AVAL CASTILLA LA MANCHA SOCIEDAD DE GARANTIA RECIPROCA","AVAL CASTILLA LA MANCHA SOCIEDAD DE GARANTIA RECIPROCA",1.86691552373688e-05,0
"BANK OF SHANGHAI","BANK OF SHANGHAI",1.86691552373688e-05,0
"BANK OF SHANGHAI CO LTD","BANK OF SHANGHAI CO LTD",1.86691552373688e-05,0
"EPI COMPANY","EPI COMPANY",1.86691552373688e-05,0
"CORRETAJE E INFORMACION MONETARIA Y DE DIVISAS, SA","CORRETAJE E INFORMACION MONETARIA Y DE DIVISAS, SA",0.000256728676136942,780
"FNALITY INTERNATIONAL LIMITED","FNALITY INTERNATIONAL LIMITED",1.86691552373688e-05,0
"SANTANDER INVERSIONES S A","SANTANDER INVERSIONES S A",1.86691552373688e-05,0
"BRS INVESTMENTS S. A.","BRS INVESTMENTS S. A.",1.86691552373688e-05,0
"SANTANDER MERCHANT S A","SANTANDER MERCHANT S A",1.86691552373688e-05,0
"SANTANDER RIO VALORES SA","SANTANDER RIO VALORES SA",1.86691552373688e-05,0
"SANTANDER VALORES S.A.","SANTANDER VALORES S.A.",1.86691552373688e-05,0
"OPERADOR DEL MERCADO IBERICO DE ENERGIA POLO ESPANOL SOCIEDAD ANONIMA","OPERADOR DEL MERCADO IBERICO DE ENERGIA POLO ESPANOL SOCIEDAD ANONIMA",1.86691552373688e-05,0
"GENERAL DE ALQUILER DE MAQUINARIA, S.A.","GENERAL DE ALQUILER DE MAQUINARIA, S.A.",1.86691552373688e-05,0
"MONDRAGON DESARROLLO SA.","MONDRAGON DESARROLLO SA.",1.86691552373688e-05,0
"SODIGA GALICIA SCR, SA","SODIGA GALICIA SCR, SA",1.86691552373688e-05,0
"PROMOTORA DE INFORMACIONES S.A.","PROMOTORA DE INFORMACIONES S.A.",1.86691552373688e-05,0
"AVALIS DE CATALUNYA, SOCIEDAD DE GARANTIA RECIPROCA","AVALIS DE CATALUNYA, SOCIEDAD DE GARANTIA RECIPROCA",1.86691552373688e-05,0
"SACYR S.A.","SACYR S.A.",1.86691552373688e-05,0
"EXTREMADURA AVANTE INVERSIONES S.G.E.I.C. S.A.","EXTREMADURA AVANTE INVERSIONES S.G.E.I.C. S.A.",1.86691552373688e-05,0
"AVALIA ARAGON, SG R","AVALIA ARAGON, SG R",1.86691552373688e-05,0
"UNION DE EMPRESARIOS MURCIANOS SOCIEDAD DE GARANTIAS RECIPROCAS","UNION DE EMPRESARIOS MURCIANOS SOCIEDAD DE GARANTIAS RECIPROCAS",1.86691552373688e-05,0
"GRUPO ARGOS S A","GRUPO ARGOS S A",1.86691552373688e-05,0
"PRODUCCIONES RAMSES AIE.","PRODUCCIONES RAMSES AIE.",1.86691552373688e-05,0
"SEED CAPITAL DE BIZKAIA FONDO DE CAPITAL RIESGO DE REGIMEN COMUN.","SEED CAPITAL DE BIZKAIA FONDO DE CAPITAL RIESGO DE REGIMEN COMUN.",1.86691552373688e-05,0
"AC CAMERFIRMA SA","AC CAMERFIRMA SA",1.86691552373688e-05,0
"AFB SAM HOLDINGS SL.","AFB SAM HOLDINGS SL.",1.86691552373688e-05,0
"FURIA DE TITANES II AIE","FURIA DE TITANES II AIE",1.86691552373688e-05,0
"SOCIEDAD DE GARANTIA RECIPROCA DE ASTURIAS","SOCIEDAD DE GARANTIA RECIPROCA DE ASTURIAS",1.86691552373688e-05,0
"EUROPEA DE TITULIZACION, SA, SGF T","EUROPEA DE TITULIZACION, SA, SGF T",1.86691552373688e-05,0
"IBER ACTIVOS INMOBILIARIOS SL.","IBER ACTIVOS INMOBILIARIOS SL.",1.86691552373688e-05,0
"IBERAVAL, SOCIEDAD DE GARANTIA RECIPROCA","IBERAVAL, SOCIEDAD DE GARANTIA RECIPROCA",1.86691552373688e-05,0
"EUROPEAN INVESTMENT FUND","EUROPEAN INVESTMENT FUND",1.86691552373688e-05,0
"SODICAL INVERSION SCR SA.","SODICAL INVERSION SCR SA.",1.86691552373688e-05,0
"GOLF LA TOJA, SA","GOLF LA TOJA, SA",1.86691552373688e-05,0
"SANTANDER BRASIL GESTAO DE RECURSOS LTDA.","SANTANDER BRASIL GESTAO DE RECURSOS LTDA.",1.86691552373688e-05,0
"GETNET ADQUIRENCIA SERV PARA MEIOS PAGAMENTO S A I","GETNET ADQUIRENCIA SERV PARA MEIOS PAGAMENTO S A I",1.86691552373688e-05,0
"SOCIEDAD DE GARANTIA RECIPROCA DE LA COMUNITAT VALENCIANA","SOCIEDAD DE GARANTIA RECIPROCA DE LA COMUNITAT VALENCIANA",1.86691552373688e-05,0
"BNP PARIBAS","BNP PARIBAS",0.00567460977827714,4343
"AELX","AELX",1.86691552373688e-05,0
"ANTIN PARTICIPATION 5","ANTIN PARTICIPATION 5",1.86691552373688e-05,0
"ARIES CAPITAL DESIGNATED ACTIVITY COMPANY","ARIES CAPITAL DESIGNATED ACTIVITY COMPANY",1.86691552373688e-05,0
"ATELIER SERVICES","ATELIER SERVICES",1.86691552373688e-05,0
"BANCA NAZIONALE DEL LAVORO SPA","BANCA NAZIONALE DEL LAVORO SPA",0.000395864062854664,335
"BNB BARIBA SAUDI INVESTMENT COMPANY SAUDI CLOSED JOINT STOCK","BNB BARIBA SAUDI INVESTMENT COMPANY SAUDI CLOSED JOINT STOCK",1.86691552373688e-05,0
"BNP PARIBAS (CHINA)","BNP PARIBAS (CHINA)",1.86691552373688e-05,0
"BNP PARIBAS (CHINA) LIMITED","BNP PARIBAS (CHINA) LIMITED",1.86691552373688e-05,0
"BNP PARIBAS (SUISSE) SA","BNP PARIBAS (SUISSE) SA",1.86691552373688e-05,0
"BNP PARIBAS ADMINISTRATIVE HOLDINGS LIMITED","BNP PARIBAS ADMINISTRATIVE HOLDINGS LIMITED",1.86691552373688e-05,0
"BNP PARIBAS ANTILLES GUYANE","BNP PARIBAS ANTILLES GUYANE",6.36359536295103e-05,24
"BNP PARIBAS BANK JSC","BNP PARIBAS BANK JSC",1.86691552373688e-05,0
"BNP PARIBAS BANK"" JOINT STOCK COMPANY","BNP PARIBAS BANK"" JOINT STOCK COMPANY",1.86691552373688e-05,0
"BNP PARIBAS EMISSIONS- UND HANDELSGESELLSCHAFT MBH","BNP PARIBAS EMISSIONS- UND HANDELSGESELLSCHAFT MBH",1.86691552373688e-05,0
"BNP PARIBAS FACTOR SA","BNP PARIBAS FACTOR SA",5.35845516359728e-05,12
"BNP PARIBAS FAKTORING SP. Z O.O.","BNP PARIBAS FAKTORING SP. Z O.O.",1.86691552373688e-05,0
"BNP PARIBAS FINANCE (HONG KONG) LIMITED","BNP PARIBAS FINANCE (HONG KONG) LIMITED",1.86691552373688e-05,0
"BNP PARIBAS FINANCIAL SERVICES, LLC","BNP PARIBAS FINANCIAL SERVICES, LLC",1.86691552373688e-05,0
"BNP PARIBAS FUND SERVICES AUSTRALASIA PTY LTD","BNP PARIBAS FUND SERVICES AUSTRALASIA PTY LTD",1.86691552373688e-05,0
"BNP PARIBAS FUND SERVICES ESPANA SL","BNP PARIBAS FUND SERVICES ESPANA SL",1.86691552373688e-05,0
"BNP PARIBAS INDIA SOLUTIONS PRIVATE LIMITED","BNP PARIBAS INDIA SOLUTIONS PRIVATE LIMITED",1.86691552373688e-05,0
"BNP PARIBAS INVESTMENT COMPANY KSA","BNP PARIBAS INVESTMENT COMPANY KSA",1.86691552373688e-05,0
"BNP PARIBAS IRB PARTICIPATIONS","BNP PARIBAS IRB PARTICIPATIONS",1.86691552373688e-05,0
"BNP PARIBAS ISLAMIC ISSUANCE B.V.","BNP PARIBAS ISLAMIC ISSUANCE B.V.",1.86691552373688e-05,0
"BNP PARIBAS IT SOLUTIONS CANADA INC","BNP PARIBAS IT SOLUTIONS CANADA INC",1.86691552373688e-05,0
"BNP PARIBAS MALAYSIA BERHAD","BNP PARIBAS MALAYSIA BERHAD",1.86691552373688e-05,0
"BNP PARIBAS MEXICO HOLDING SA DE CV","BNP PARIBAS MEXICO HOLDING SA DE CV",1.86691552373688e-05,0
"BNP PARIBAS MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE","BNP PARIBAS MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE",1.86691552373688e-05,0
"BNP PARIBAS NOMINEES PTY LIMITED","BNP PARIBAS NOMINEES PTY LIMITED",1.86691552373688e-05,0
"BNP PARIBAS NOMINEES SINGAPORE PTE. LTD.","BNP PARIBAS NOMINEES SINGAPORE PTE. LTD.",1.86691552373688e-05,0
"BNP PARIBAS PARTNERS FOR INNOVATION","BNP PARIBAS PARTNERS FOR INNOVATION",1.86691552373688e-05,0
"BNP PARIBAS PERSONAL FINANCE SA","BNP PARIBAS PERSONAL FINANCE SA",0.000649768466862143,282
"BNP PARIBAS PICTURES","BNP PARIBAS PICTURES",1.86691552373688e-05,0
"BNP PARIBAS PRIME BROKERAGE INTERNATIONAL, LIMITED","BNP PARIBAS PRIME BROKERAGE INTERNATIONAL, LIMITED",1.86691552373688e-05,0
"BNP PARIBAS PROCUREMENT TECH","BNP PARIBAS PROCUREMENT TECH",1.86691552373688e-05,0
"BNP PARIBAS PUBLIC SECTOR SCF","BNP PARIBAS PUBLIC SECTOR SCF",1.86691552373688e-05,0
"BNP PARIBAS RCC INCORPORATION","BNP PARIBAS RCC INCORPORATION",1.86691552373688e-05,0
"BNP PARIBAS REAL ESTATE","BNP PARIBAS REAL ESTATE",1.86691552373688e-05,0
"BNP PARIBAS REUNION SA","BNP PARIBAS REUNION SA",3.4539789964007e-05,6
"BNP PARIBAS SECURITIES (ASIA) LTD","BNP PARIBAS SECURITIES (ASIA) LTD",1.86691552373688e-05,0
"BNP PARIBAS SECURITIES (JAPAN) LIMITED","BNP PARIBAS SECURITIES (JAPAN) LIMITED",1.86691552373688e-05,0
"BNP PARIBAS SECURITIES (TAIWAN) CO., LTD.","BNP PARIBAS SECURITIES (TAIWAN) CO., LTD.",1.86691552373688e-05,0
"BNP PARIBAS SECURITIES CORP.","BNP PARIBAS SECURITIES CORP.",1.86691552373688e-05,0
"BNP PARIBAS SECURITIES KOREA CO.,LTD","BNP PARIBAS SECURITIES KOREA CO.,LTD",1.86691552373688e-05,0
"BNP PARIBAS SERVICES (HONG KONG) LIMITED","BNP PARIBAS SERVICES (HONG KONG) LIMITED",1.86691552373688e-05,0
"BNP PARIBAS SERVICES MONETIQUES","BNP PARIBAS SERVICES MONETIQUES",1.86691552373688e-05,0
"BNP PARIBAS TRUST SERVICES SINGAPORE LIMITED","BNP PARIBAS TRUST SERVICES SINGAPORE LIMITED",1.86691552373688e-05,0
"BNP PARIBAS USA, INC","BNP PARIBAS USA, INC",1.86691552373688e-05,0
"BNPP ASSET MANAGEMENT PT","BNPP ASSET MANAGEMENT PT",1.86691552373688e-05,0
"BNPP BNL EQUITY INVESTMENT SPA","BNPP BNL EQUITY INVESTMENT SPA",1.86691552373688e-05,0
"BNPP CANADA CORPORATION","BNPP CANADA CORPORATION",1.86691552373688e-05,0
"BNPP FINANCIAL SERVICES LLC","BNPP FINANCIAL SERVICES LLC",1.86691552373688e-05,0
"BNPP SEKURITAS INDONESIA PT","BNPP SEKURITAS INDONESIA PT",1.86691552373688e-05,0
"BNPP YATIRIMLAR HOLDING ANONIM SIRKETI","BNPP YATIRIMLAR HOLDING ANONIM SIRKETI",1.86691552373688e-05,0
"BPP HOLDINGS PTE LTD","BPP HOLDINGS PTE LTD",1.86691552373688e-05,0
"BPSS NOMINEES SINGAPORE (PTE.) LTD.","BPSS NOMINEES SINGAPORE (PTE.) LTD.",1.86691552373688e-05,0
"CETELEM BUSINESS CONSULTING (SHANGHAI) CO., LTD.","CETELEM BUSINESS CONSULTING (SHANGHAI) CO., LTD.",1.86691552373688e-05,0
"COMPAGNIE POUR LE FINANCEMENT DES LOISIRS","COMPAGNIE POUR LE FINANCEMENT DES LOISIRS",3.4539789964007e-05,6
"COPARTIS","COPARTIS",1.86691552373688e-05,0
"CORPORATION BNPP CANADA","CORPORATION BNPP CANADA",1.86691552373688e-05,0
"CSACL RABBIT FINANCE","CSACL RABBIT FINANCE",1.86691552373688e-05,0
"ESPRESSO FINANCIAL SERVICES PRIVATE LIMITED","ESPRESSO FINANCIAL SERVICES PRIVATE LIMITED",1.86691552373688e-05,0
"EXANE FINANCE","EXANE FINANCE",1.86691552373688e-05,0
